Genome_Id	total_length	N_Fixation_Phylum	Cosmopolitan_Score_Subset_01	Max_Percent_reads	Average_percent_reads_Size_01	Average_percent_reads_Size_02	Average_percent_reads_Size_03	Average_percent_reads_Size_04	Average_percent_reads_subset_01	Portion_Size_01	Portion_Size_02	Portion_Size_03	Portion_Size_04	Portion_ALL_Arctic	Portion_ALL_Atlantic	Portion_ALL_Indian	Portion_ALL_MED	Portion_ALL_Pacific	Portion_ALL_RED	Portion_ALL_Southern	on RAST	Known_population	Of interest	N_Fixation	N_Fixation_Phylum	HBDs	Source	Domain anvio	Phylum gtdbtk	Class gtdbtk	Order gtdbtk	Family gtdbtk	Genus gtdbtk	Species gtdbtk	total_length	num_contigs	N50	GC_content	percent_completionanviov6	percent_redundancyanviov6	Cluster_Size_first_round	Completion_Minus_Red	Redundancy_removal_V1_V2	fastani_ani
TARA_AON_82_MAG_00027	7319729	Verrucomicrobiota	5	0.144619593	0.001595868	0	0	0	0.000591845	100	0	0	0	0	26.97281545	0	0	73.02718455	0	0	Yes			Yes	Verrucomicrobiota		MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Lentisphaeria	UBA8228				7319729	402	25874	50.49	96.40	1.44	1	94.96	Unique	
TARA_AON_82_MAG_00083	5800323	Verrucomicrobiota	13	0.138124751	0.001748257	0	0	0.000111923	0.000674154	93.98322803	0	0	6.016771974	0	20.14481842	0	0	79.85518158	0	0	Yes			Yes	Verrucomicrobiota		MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Lentisphaeria	UBA1784	UBA1784			5800323	403	21210	46.50	96.40	6.47	1	89.93	Cluster_28	
TARA_PSE_93_MAG_00118	4639032	Verrucomicrobiota	2	0.495841966	2.9685E-05	0.003814169	0	0.000576622	0.000800644	0.671533725	86.28412488	0	13.04434139	0	0	0	0	100	0	0	Yes			Yes	Verrucomicrobiota		MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales				4639032	43	147537	52.10	82.01	0.72	1	81.29	Unique	
TARA_ANE_MAG_00011	2368516		3	0.055823273	0.000383575	0	0	0	0.000142253	100	0	0	0	0	96.91803156	0	0	3.081968437	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales				2368516	57	62552	39.95	95.77	2.82	1	92.96	Unique	
TARA_ANE_MAG_00016	1991194		9	0.035642253	0.00043817	0	0	0	0.0001625	100	0	0	0	0	75.55397218	0	0	24.44602782	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria					1991194	173	17152	31.35	95.77	1.41	1	94.37	Unique	
TARA_ANE_MAG_00017	853034		55	0.037769506	0.003954087	3.78029E-05	0	0	0.001472925	99.05300787	0.946992132	0	0	18.97643041	25.39883729	6.396822847	34.27849932	10.91361721	0	4.035792924							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae			853034	32	37802	29.03	91.55	1.41	1	90.14	Unique	
TARA_ANE_MAG_00018	1079517		46	0.240121666	0.006334797	1.73044E-05	9.80532E-06	0	0.002354529	99.57387399	0.272000451	0.154125561	0	0	14.22429873	24.43533049	0	6.543869	54.79650178	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86			1079517	115	12585	34.64	90.14	1.41	1	88.73	Unique	
TARA_ANE_MAG_00029	1511996		9	0.024703079	0.000486063	0	0	0	0.000180262	100	0	0	0	0	92.92177285	7.078227146	0	0	0	0							MAG_small_size_fraction	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	GCA-002719095			1511996	116	19256	31.39	81.69	4.23	1	77.46	Unique	
TARA_ANE_MAG_00034	1271082		30	0.403447697	0.005635107	0.00030112	0	0	0.00214169	94.92742545	5.072574553	0	0	24.59321956	69.17508649	0	3.49137263	1.311781246	0	1.42854007							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86			1271082	236	5644	36.89	88.73	4.23	1	84.51	Unique	
TARA_ANE_MAG_00036	1200065		27	0.046779289	0.001224887	1.05368E-05	0	0	0.000456077	99.14711166	0.852888345	0	0	0	34.78304112	17.36768364	0	32.60110228	15.24817296	0							MAG_small_size_fraction	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	BACL11			1200065	116	15268	28.20	81.69	0.00	1	81.69	Unique	
TARA_ANE_MAG_00049	989609		28	0.213440085	0.002444451	0	0	0	0.000906552	100	0	0	0	0	50.60211271	13.74973938	1.011135014	34.63701289	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86			989609	143	8411	34.02	84.51	1.41	1	83.10	Unique	
TARA_ANE_MAG_00068	1094701		35	0.125989147	0.002573013	0	0	0	0.00095423	100	0	0	0	0	46.58290117	41.49161688	0.643333247	5.995435697	5.286713006	0							MAG_small_size_fraction	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	GCA-002707645			1094701	192	6609	27.81	73.24	2.82	1	70.42	Unique	
TARA_ANW_MAG_00012	2187424		22	0.10811079	0.003391797	0	1.57308E-05	0	0.001261448	99.53835291	0	0.461647093	0	0	27.89722135	19.18689791	0	11.72966446	41.18621627	0							MAG_small_size_fraction	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	UBA8229			2187424	236	12022	34.51	91.55	1.41	4	90.14	Unique	
TARA_ANW_MAG_00013	2062092		29	0.245388285	0.003326106	0	0	0	0.001233523	100	0	0	0	0	26.35044432	5.262596045	5.470001616	62.91695802	0	0							MAG_small_size_fraction	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TMED198			2062092	144	26966	31.01	92.96	0.00	1	92.96	Unique	
TARA_ANW_MAG_00016	866720		17	0.019045987	0.000573956	0	0	0	0.000212858	100	0	0	0	0	37.64349399	10.65896499	0	3.276972243	48.42056878	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	GCA-002705445	GCA-002716945			866720	59	20628	33.52	90.14	0.00	1	90.14	Unique	
TARA_ANW_MAG_00030	1869178		30	0.146543509	0.002252662	0	0	0	0.000835424	100	0	0	0	0	48.71534498	26.77281927	2.382985751	7.556682099	14.5721679	0							MAG_small_size_fraction	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TMED6			1869178	124	27761	27.64	91.55	4.23	1	87.32	Unique	
TARA_ANW_MAG_00041	1676457		9	0.020651679	0.000260716	0	0	0	9.66895E-05	100	0	0	0	0	94.39557148	0	0	5.604428524	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae			1676457	332	5539	46.92	77.46	4.23	1	73.24	Unique	
TARA_ANW_MAG_00049	1404808		30	0.178329825	0.005920513	0	0	0	0.002195687	100	0	0	0	0	62.16493957	0	16.72328402	21.11177641	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae			1404808	93	34970	36.25	78.87	0.00	1	78.87	Unique	
TARA_AON_82_MAG_00013	4288796		16	1.147513027	0.006663787	7.97259E-05	0	0.006022947	0.003873136	52.19760968	0.624495296	0	47.17789503	0	3.179586982	0	0	96.82041302	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae			4288796	127	48301	62.92	97.12	0.72	3	96.40	Unique	
TARA_AON_82_MAG_00018	3165730		36	0.077051236	1.35981E-05	0.002226175	0.003331119	4.47528E-05	0.001153137	0.242146007	39.64237478	59.31854787	0.796931335	0	36.51637401	44.88132843	0	16.38741438	0	2.214883177							MAG_large_size_fractions	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			3165730	51	78481	66.66	97.12	0.72	4	96.40	Unique	
TARA_AON_82_MAG_00020	3104432		6	0.087916022	0.000132603	0	0	0	4.91774E-05	100	0	0	0	0	100	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02			3104432	20	298700	68.94	97.84	2.16	1	95.68	Unique	
TARA_AON_82_MAG_00025	1272868		10	0.078540185	8.53754E-05	0.00062797	0.000163998	9.34503E-05	0.000198471	8.794386593	64.68625378	16.89318497	9.626174659	16.58495751	73.50398714	0	9.004046504	0.907008852	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae			1272868	36	56084	29.70	96.40	0.72	1	95.68	Unique	
TARA_AON_82_MAG_00026	5496570		4	0.668772779	0.000182019	0	0	0	6.75037E-05	100	0	0	0	0	92.01842282	0	0	7.98157718	0	0							MAG_large_size_fractions	Bacteria	Calditrichota	Calditrichia	RBG-13-44-9				5496570	37	203518	64.31	95.68	0.72	1	94.96	Unique	
TARA_AON_82_MAG_00053	3614706		1	0.205871589	0.000735256	0	0	0	0.000272678	100	0	0	0	0	100	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae			3614706	229	24710	66.81	94.24	1.44	1	92.81	Unique	
TARA_AON_82_MAG_00057	5526054		1	0.144869294	2.59168E-05	0	0	0	9.61154E-06	100	0	0	0	0	0	0	0	100	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetaceae			5526054	432	16727	56.30	96.40	4.32	1	92.09	Unique	
TARA_AON_82_MAG_00060	5258321		14	0.101881871	0.001239313	0.000153971	6.08614E-05	0	0.000499909	85.22622078	10.5884031	4.185376124	0	0	11.2036917	13.90083517	0	0	74.89547312	0							MAG_large_size_fractions	Bacteria	Myxococcota	UBA9160	UBA9160				5258321	724	8884	68.64	94.24	2.16	1	92.09	Unique	
TARA_AON_82_MAG_00082	1446202		38	0.035778955	0.001499008	0	3.13416E-05	0	0.000563022	97.95199721	0	2.048002788	0	0	40.18166566	28.8200355	0	14.32004437	16.67825447	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	TMED109	TMED131			1446202	20	86142	28.36	92.09	2.16	1	89.93	Cluster_27	
TARA_AON_82_MAG_00084	4128892		0	0.098666293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	envOPS12			4128892	400	13946	52.79	94.24	4.32	1	89.93	Unique	
TARA_AON_82_MAG_00086	1639529		14	0.051374228	0	0	1.50701E-05	0.001043586	0.000243922	0	0	1.423514189	98.57648581	0	66.18380537	6.169948522	2.741225053	24.90502106	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA4506			1639529	261	7689	38.26	91.37	2.16	1	89.21	Unique	
TARA_AON_82_MAG_00093	3525048		20	0.079359233	0.001133932	0.000718985	0.000277758	0	0.000607239	53.21937478	33.74448924	13.03613598	0	0	76.64438032	0	17.4926963	0.514739739	0	5.348183643							MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02			3525048	276	19149	62.81	93.53	5.04	1	88.49	Unique	
TARA_AON_82_MAG_00108	2663411		15	0.063793084	0.001394861	5.29263E-05	0.000103258	0	0.0005498	89.93041585	3.412296463	6.657287684	0	0	55.4991297	24.41147915	0	1.636788091	18.45260305	0							MAG_large_size_fractions	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595			2663411	537	5210	64.38	88.49	2.16	1	86.33	Unique	
TARA_AON_82_MAG_00111	2487589		5	0.0484385	0.000328129	3.46543E-05	0	0	0.000127657	90.44765936	9.552340644	0	0	0	50.19226162	0	0	49.80773838	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22			2487589	358	8013	31.40	86.33	0.00	1	86.33	Unique	
TARA_AON_82_MAG_00132	1630311		5	0.03370157	3.3585E-06	0.00052959	0.000197085	0	0.000137071	0.460046677	72.54322865	26.99672468	0	0	100	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Chlamydiia	Parachlamydiales	Simkaniaceae			1630311	217	9206	39.94	86.33	2.88	1	83.45	Unique	
TARA_AON_82_MAG_00144	6949090		5	0.110736272	0.00015718	0	0	0	5.82918E-05	100	0	0	0	0	52.21457209	0	0	47.78542791	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			6949090	851	10333	55.99	84.17	1.44	1	82.73	Unique	
TARA_AON_82_MAG_00149	3483028		27	0.075137873	0.001482437	0.000431961	0.000251765	0	0.000681177	68.43609275	19.94129777	11.62260947	0	0	68.17054269	15.25652192	4.93067184	11.64226355	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02			3483028	339	14019	59.20	87.77	5.76	1	82.01	Unique	
TARA_AON_82_MAG_00150	1493946		6	0.019208165	0.000150427	2.83003E-05	8.04296E-05	3.67483E-05	8.7346E-05	50.836204	9.563976886	27.18087167	12.41894744	0	82.1752202	0	0	17.8247798	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Chlamydiia	Parachlamydiales	Simkaniaceae			1493946	212	8391	40.41	83.45	1.44	1	82.01	Unique	
TARA_AON_82_MAG_00155	2462494		32	0.173767514	0.00322264	0	3.61979E-05	0	0.00120335	98.8892394	0	1.110760603	0	0	45.47208195	14.27700903	10.07456557	8.275824545	21.9005189	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Casp-alpha2			2462494	429	6387	40.01	84.89	3.60	1	81.29	Cluster_36	
TARA_AON_82_MAG_00162	6845400		4	0.099312515	0.000125572	0	0	0	4.65697E-05	100	0	0	0	0	35.10982808	0	0	64.89017192	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			6845400	803	10300	57.41	84.17	3.60	1	80.58	Unique	
TARA_AON_82_MAG_00169	2061035		12	0.051666564	0.000177462	0.000166943	0	0	9.45587E-05	51.52703744	48.47296256	0	0	0	0	49.14014956	0	50.85985044	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Chlamydiia	Parachlamydiales	Waddliaceae			2061035	98	30719	46.21	80.58	0.72	1	79.86	Unique	
TARA_AON_82_MAG_00173	1156238		13	0.194724245	0	2.50833E-05	0.000191922	0.002364633	0.000592749	0	0.971604891	7.434102984	91.59429212	0	60.83153157	8.141609381	0	14.95037828	16.07648077	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Hepatobacteraceae			1156238	34	45356	47.79	79.86	0.00	1	79.86	Unique	
TARA_AON_82_MAG_00184	3519405		12	0.020646231	0.000422313	0.000228654	0.000244249	2.86024E-05	0.000257902	45.71382178	24.75097246	26.43909649	3.096109269	0	30.03649496	19.62963623	0	0	50.33386881	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02			3519405	268	18988	62.25	81.29	2.88	1	78.42	Unique	
TARA_AON_82_MAG_00195	1502026		25	0.044554949	0.001346191	5.09859E-05	6.58329E-05	0	0.000522939	92.01516825	3.485001877	4.499829877	0	0	11.65960694	34.04846436	0	3.070840004	51.2210887	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	GCA-002684695			1502026	146	14229	31.69	77.70	0.00	1	77.70	Unique	
TARA_AON_82_MAG_00204	4101431		1	0.181683463	0.00064887	0	0	0	0.00024064	100	0	0	0	0	100	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae			4101431	777	5777	49.36	82.01	5.04	1	76.98	Unique	
TARA_AON_82_MAG_00210	5314844		17	0.17959603	0.002804918	0	0	0	0.001040235	100	0	0	0	0	54.16263584	13.01955415	1.635382714	0.650509356	30.53191794	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetaceae			5314844	966	6132	58.29	83.45	7.19	2	76.26	Unique	
TARA_AON_82_MAG_00213	3665781		2	0.071069673	3.36288E-05	0	0	0	1.24716E-05	100	0	0	0	0	0	0	0	100	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	bin95	bin95			3665781	694	5880	65.64	79.14	2.88	1	76.26	Unique	
TARA_AON_82_MAG_00218	675801		1	0.014528967	5.6441E-05	0	0	0	2.09318E-05	100	0	0	0	0	100	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae			675801	84	13159	24.51	75.54	0.00	1	75.54	Unique	
TARA_AON_82_MAG_00230	601179		43	0.653984398	0.025130284	1.03737E-05	4.5056E-05	3.25241E-05	0.009339327	99.65122959	0.041135663	0.178664323	0.128970423	0	16.76531346	1.592068104	69.99761747	11.64500097	0	0							MAG_large_size_fractions	Bacteria	Actinobacteriota	Acidimicrobiia	TMED189	TMED189			601179	105	6603	32.50	74.82	1.44	1	73.38	Unique	
TARA_AON_82_MAG_00231	2988552		7	0.03434267	0.000254842	5.48498E-05	0	0	0.000103955	82.28891514	17.71108486	0	0	0	31.19449913	4.412017302	10.63763056	0	53.75585301	0							MAG_large_size_fractions	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595			2988552	636	4960	72.46	75.54	2.16	1	73.38	Unique	
TARA_AON_82_MAG_00243	1656427		5	0.015772588	0	0.000121328	0.000117094	8.47111E-05	6.69342E-05	0	37.54734049	36.2370559	26.21560361	0	97.94005838	0	0	2.059941617	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Chlamydiia	Parachlamydiales	Simkaniaceae			1656427	308	5876	41.59	73.38	2.16	1	71.22	Unique	
TARA_AON_82_MAG_00253	2637897		9	0.057432067	0.000601673	0	0	0	0.000223137	100	0	0	0	0	87.88622222	0	11.25674753	0.857030254	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595			2637897	494	6096	59.22	72.66	2.88	1	69.78	Unique	
TARA_AON_82_MAG_00262	1752085		32	0.099502534	0.002652124	1.98899E-05	5.45333E-05	0	0.000999345	97.27042258	0.729489416	2.000088008	0	0	61.83660593	8.71132203	2.135059992	27.31701205	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	GCA-002684695			1752085	312	6034	31.57	71.22	2.16	1	69.06	Unique	
TARA_AOS_82_MAG_00004	3072259		52	0.241773211	0.007951626	0.000351944	1.94174E-05	2.35162E-05	0.003019364	95.26894546	4.216664771	0.232640782	0.281748984	0	20.46963269	10.56312713	29.95316759	1.725486474	36.67939695	0.609189166							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales				3072259	24	219701	58.54	99.28	0.00	2	99.28	Cluster_49	
TARA_AOS_82_MAG_00009	4931210		6	1.203094365	0.005600452	0.000307909	8.06548E-05	0.000645811	0.00229711	84.40992157	4.640802365	1.215628613	9.733647454	0	90.27270766	0	0	9.727292339	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae			4931210	50	151547	32.84	98.56	0.72	2	97.84	Unique	
TARA_AOS_82_MAG_00011	2546240		4	0.116130207	0.000530696	3.94514E-05	0	0	0.000203607	93.08049419	6.919505814	0	0	0	82.53571236	12.36391249	0	5.100375147	0	0			New Synechococcus ?				MAG_large_size_fractions	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales_A	Cyanobiaceae			2546240	69	63669	46.20	97.84	0.72	1	97.12	Unique	
TARA_AOS_82_MAG_00012	2634330		14	0.327295886	2.01745E-05	3.85444E-05	0.00199808	0.001488347	0.000809674	0.569072734	1.087244444	56.36100387	41.98267895	0	75.34211283	2.245942997	1.860702945	2.426601233	18.12463999	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	UBA7434			2634330	335	9706	37.77	97.12	0.72	1	96.40	Unique	
TARA_AOS_82_MAG_00013	3504681		3	0.204449872	0.000857687	0.000448466	0.000501981	0	0.000508996	47.43493164	24.80271391	27.76235446	0	0	100	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-2683825			3504681	130	42724	62.21	97.12	1.44	1	95.68	Unique	
TARA_AOS_82_MAG_00019	1022264		8	0.117522255	0.00024492	0	0	0.000693332	0.000250619	26.10382773	0	0	73.89617227	0	65.36434916	22.02500536	2.687416205	6.24776365	0	3.675465626							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	MC1				1022264	8	559054	31.21	94.96	1.44	1	93.53	Unique	
TARA_AOS_82_MAG_00022	1232499		51	0.090028746	5.49863E-06	0.000268029	0.001379066	0.002827901	0.001012263	0.122723784	5.982131305	30.77932918	63.11581573	0	45.48802476	9.022698619	3.253468117	9.849131056	32.38667744	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae			1232499	167	8548	37.81	95.68	2.88	3	92.81	Unique	
TARA_AOS_82_MAG_00055	1532070		10	0.819224878	0.010440762	8.06287E-05	0	4.92734E-05	0.003897309	98.77110738	0.762758944	0	0.466133674	47.42899631	51.28319866	0	0	0.324546541	0	0.963258486							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	BACL11			1532070	103	22713	29.23	84.89	1.44	1	83.45	Unique	
TARA_AOS_82_MAG_00083	2224710		5	0.082661575	0.000518371	0	0	0	0.000192244	100	0	0	0	0	65.98746968	8.146846148	0	25.86568417	0	0			New Synechococcus ?				MAG_large_size_fractions	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales_A	Cyanobiaceae			2224710	423	5611	51.72	77.70	0.72	1	76.98	Unique	
TARA_AOS_82_MAG_00086	1039823		27	0.42860888	0.011773008	0	7.11101E-05	0	0.004382255	99.39961637	0	0.60038363	0	0	64.46631285	0	32.60754943	2.926137715	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472			1039823	135	8707	32.87	82.01	5.76	1	76.26	Unique	
TARA_AOS_82_MAG_00092	9054490		7	0.460063966	0.000451913	0.000130674	0	0	0.000190097	77.57004717	22.42995283	0	0	0	9.195331881	40.78580651	0	50.01886161	0	0							MAG_large_size_fractions	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae			9054490	1434	7144	68.70	78.42	3.60	1	74.82	Unique	
TARA_ARC_108_MAG_00007	1403509		10	0.14342074	0.001013815	0.000284342	0	0	0.000424944	78.09650035	21.90349965	0	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	TMED25			1403509	26	100163	32.87	97.84	0.00	1	97.84	Unique	
TARA_ARC_108_MAG_00011	5286834		9	0.147880129	0.000706556	0.002042531	0.000722255	0.000132767	0.00080791	19.60416644	56.67228016	20.03977568	3.68377773	79.77685517	0	0	0	0	0	20.22314483							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae			5286834	390	21329	34.06	98.56	1.44	1	97.12	Unique	
TARA_ARC_108_MAG_00013	1703330		14	0.152642301	0.001314119	0.000558101	0	0	0.000583452	70.19043586	29.80956414	0	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Litoricolaceae			1703330	57	48819	46.38	97.84	0.72	1	97.12	Unique	
TARA_ARC_108_MAG_00014	2182581		13	0.306481566	0.003510988	0.00068163	0.000150565	5.73865E-05	0.001466782	79.78484074	15.48959264	3.421497388	1.304069241	74.36122751	19.97386348	0	0.827835946	4.837073062	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	UBA8649			2182581	133	24465	36.95	97.12	0.00	1	97.12	Unique	
TARA_ARC_108_MAG_00015	1827260		3	0.134282175	0	2.09307E-05	0.001248566	0	0.000286392	0	1.648743111	98.35125689	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae			1827260	127	22272	39.43	99.28	2.16	1	97.12	Unique	
TARA_ARC_108_MAG_00017	4093384		7	0.029989428	0.000126361	0.000296075	0.000629026	8.14907E-05	0.000259091	11.15327853	26.13305965	55.52089425	7.192767565	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Hahellaceae			4093384	392	14093	39.89	99.28	2.88	1	96.40	Unique	
TARA_ARC_108_MAG_00024	2405698		16	1.372671917	0.006514201	0.000351629	0	0	0.002476408	94.8785703	5.121429696	0	0	99.05479551	0	0	0	0	0	0.945204485							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	1G12			2405698	129	28036	34.89	97.12	1.44	1	95.68	Unique	
TARA_ARC_108_MAG_00025	2064572		5	0.048831162	0.00027766	0.000346143	5.75499E-05	0	0.000175609	40.75132014	50.80226346	8.446416399	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales				2064572	132	27790	56.53	95.68	0.00	1	95.68	Unique	
TARA_ARC_108_MAG_00027	1315100		4	0.03582551	0.000174493	4.29845E-05	0.000226995	0	0.000123526	39.25841777	9.670912542	51.07066969	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae			1315100	102	25465	28.64	95.68	0.00	1	95.68	Unique	
TARA_ARC_108_MAG_00028	1226162		16	0.127292422	0.003784979	0.000676142	9.0632E-06	0	0.001522175	84.67164773	15.1256044	0.202747873	0	78.79854408	0	0	0	0	0	21.20145592							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales				1226162	40	73534	32.34	95.68	0.00	1	95.68	Unique	
